wdt_ID,Domain,Price,Date,DateTime,Domain Length,Venue,Extension,Source,Sold Times,LTO,Hyphen,Number,Pattern,Domain Status
19082,ClubK.com,"46,666",2025-12-24,2025-12-24 00:05,5,Spaceship,.com,Twitter (https://x.com/rundns/status/2003830830217806162),2,,,,,
19081,PVR.co,400,2025-12-24,2025-12-24 00:04,3,Afternic,.co,Twitter (https://x.com/ankitic1998/status/2003826556163260745),,,,,,
19080,Switchboard.vc,"3,500",2025-12-24,2025-12-24 00:03,11,Spaceship,.vc,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9526295),,,,,,In Development
19079,CalgaryMassageThereapy.com,499,2025-12-24,2025-12-24 00:02,22,Afternic,.com,Fcebook (https://www.facebook.com/photo/?fbid=1242860521017033&set=gm.2180523375809049&idorvanity=193798977814842),,,,,,
19078,PBX.ai,"25,000",2025-12-24,2025-12-24 00:01,3,Escrow,.ai,Twitter (https://x.com/TonyNames/status/2003686302156489106),,,,,,
19077,OverviewPros.com,750,2025-12-23,2025-12-23 00:22,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9525649),,,,,,
19076,HealthStrategy.com,"100,000",2025-12-23,2025-12-23 00:21,14,Afternic,.com,Twitter (https://x.com/QualityNames_/status/2003606995815792983),2,,,,,
19075,IdealZero.com,"1,646",2025-12-23,2025-12-23 00:20,9,Atom,.com,Twitter (https://x.com/DrDavidSandy/status/2003582563588399595),,,,,,
19074,SimplyDirt.com,"2,850",2025-12-23,2025-12-23 00:19,10,Atom,.com,Twitter (https://x.com/yetidomains/status/2003562549799977309),,,,,,
19073,ForgeUnion.com,"1,980",2025-12-23,2025-12-23 00:18,10,Afternic,.com,Twitter (https://x.com/domainship/status/2003522372004085969),,,,,,
19072,PolyWork.xyz,106,2025-12-23,2025-12-23 00:17,8,Spaceship,.xyz,Twitter (https://x.com/NameHubs/status/2003484963862467045),,,,,,
19071,Hiring.dev,500,2025-12-23,2025-12-23 00:16,6,Spaceship,.dev,Twitter (https://x.com/signal_ens/status/2003481561979609230),,,,,,In Development
19070,DomainFinder.uk,300,2025-12-23,2025-12-23 00:15,12,Spaceship,.uk,Twitter (https://x.com/signal_ens/status/2003481561979609230),,,,,,Developed
19069,Awesome.tools,400,2025-12-23,2025-12-23 00:14,7,Afternic,.tools,Twitter (https://x.com/signal_ens/status/2003481561979609230),,,,,,Developed
19068,FoodB2B.com,"3,800",2025-12-23,2025-12-23 00:13,7,Spaceship,.com,Twitter (https://x.com/wndomain/status/2003479524944867336),,,,Yes,,
19067,Mylk.org,"1,100",2025-12-23,2025-12-23 00:12,4,Afternic,.org,Twitter (https://x.com/brandnamesinc/status/2003458735415656811),,,,,,
19066,ResizeOnline.com,750,2025-12-23,2025-12-23 00:11,12,Atom,.com,Twitter (https://x.com/eKamrans/status/2003435399734304802),,,,,,Developed
19065,WeAqua.com,"7,500",2025-12-23,2025-12-23 00:10,6,Afternic,.com,Twitter (https://x.com/ISD_Domains/status/2003421145559875995),,,,,,
19064,QuantumLayer.com,"8,502",2025-12-23,2025-12-23 00:09,12,Atom,.com,Twitter (https://x.com/Nameably/status/2003401994191688153),2,,,,,
19063,Socialize.io,"14,999",2025-12-23,2025-12-23 00:08,9,Spaceship,.io,Twitter (https://x.com/TonyNames/status/2003369171653173722),3,,,,,
19062,SafireAi.com,"4,999",2025-12-23,2025-12-23 00:07,8,Afternic,.com,Twitter (https://x.com/Aladey/status/2003363291863851383),,Yes,,,,
19061,Velora.xyz,"1,988",2025-12-23,2025-12-23 00:06,6,Afternic,.xyz,Twitter (https://x.com/VinothAyyavu/status/2003327325430222900),,Yes,,,,Developed
19060,1DayBathRemodel.com,275,2025-12-23,2025-12-23 00:05,15,Afternic,.com,Facebook (https://www.facebook.com/photo/?fbid=4420121301598874&set=gm.2179725479222172&idorvanity=193798977814842),,,,Yes,,
19059,Paymint.site,50,2025-12-23,2025-12-23 00:04,7,Afternic,.site,Facebook (https://www.facebook.com/photo/?fbid=3199353673583907&set=gm.2179306539264066&idorvanity=193798977814842),,,,,,
19058,AiStockPortfolio.com,100,2025-12-23,2025-12-23 00:03,16,Afternic,.com,Facebook (https://www.facebook.com/photo?fbid=10242186235573966&set=gm.2178965935964793&idorvanity=193798977814842),,,,,,
19057,MegaMix.io,20,2025-12-23,2025-12-23 00:02,7,Atom,.io,Facebook (https://www.facebook.com/photo/?fbid=2985696851638724&set=pcb.2178927875968599),,,,,,
19056,Krim.pro,"1,200",2025-12-23,2025-12-23 00:01,4,Afternic,.pro,Facebook (https://www.facebook.com/photo/?fbid=122159522390868448&set=gm.2178927779301942&idorvanity=193798977814842),,,,,,
19055,QuantumAgents.com,"16,000",2025-12-22,2025-12-22 00:18,13,Sedo,.com,Twitter (https://x.com/handreg/status/2003299571410346122),,,,,,
19054,SilInfo.com,500,2025-12-22,2025-12-22 00:17,7,Afternic,.com,Twitter (https://x.com/Domains516390/status/2003258674849153166),,,,,,Redirected
19053,Current.company,"2,500",2025-12-22,2025-12-22 00:16,7,GoDaddy,.company,Twitter (https://x.com/helloIamWilly/status/2003192111139880995),,,,,,
19052,Aurangzeb.com,"3,988",2025-12-22,2025-12-22 00:15,9,Unknown,.com,Twitter (https://x.com/dotcorner/status/2003159643305181401),,,,,,In Development
19051,HappyPine.com,"1,999",2025-12-22,2025-12-22 00:14,9,Afternic,.com,Twitter (https://x.com/dotcorner/status/2003159643305181401),,,,,,
19050,Abhima.com,"2,488",2025-12-22,2025-12-22 00:13,6,Afternic,.com,Twitter (https://x.com/dotcorner/status/2003159643305181401),,,,,,
19049,OpsGuide.com,"2,988",2025-12-22,2025-12-22 00:12,8,Afternic,.com,Twitter (https://x.com/dotcorner/status/2003159643305181401),,,,,,
19048,BuildingIndia.org,"31,000",2025-12-22,2025-12-22 00:11,13,Escrow,.org,DomainX (https://t.me/joinchat/KyK8Ik8222OWngi-RG7E2Q),,,,,,
19047,NoxTelecom.com,499,2025-12-22,2025-12-22 00:10,10,Afternic,.com,Twitter (https://x.com/gamouspatrick/status/2003128241259688083),,,,,,
19046,CoachGPT.net,106,2025-12-22,2025-12-22 00:09,8,Spaceship,.net,Twitter (https://x.com/NameHubs/status/2003123624472088597),,,,,,
19045,PCB.pt,"1,440",2025-12-22,2025-12-22 00:08,3,Unknown,.pt,Twitter (https://x.com/Karakehayov/status/2003119838206808098),,,,,,
19044,Fengine.com,"7,000",2025-12-22,2025-12-22 00:07,7,Spaceship,.com,Twitter (https://x.com/domainship/status/2003110983909441638),,,,,,
19043,SenseDetect.com,"3,499",2025-12-22,2025-12-22 00:06,11,Afternic,.com,Twitter (https://x.com/domainship/status/2003109311598489765),,,,,,
19042,LyHealth.com,"4,950",2025-12-22,2025-12-22 00:05,8,Afternic,.com,Twitter (https://x.com/domainship/status/2003109311598489765),,,,,,
19041,HobbyExpo.net,999,2025-12-22,2025-12-22 00:04,9,Afternic,.net,Twitter (https://x.com/Karakehayov/status/2003091400930308167),,,,,,
19040,Exceed-Swindon.org,"1,050",2025-12-22,2025-12-22 00:03,14,Afternic,.org,Twitter (https://x.com/Karakehayov/status/2003085612623003802),,,Yes,,,
19039,DigitalRisk.org,899,2025-12-22,2025-12-22 00:02,11,Spaceship,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9525182),,,,,,
19038,LLMApps.com,"4,995",2025-12-22,2025-12-22 00:01,7,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9525069),,,,,,
19037,SEOCreation.com,300,2025-12-21,2025-12-21 00:14,11,Afternic,.com,Twitter (https://x.com/OptimalDomain/status/2002823570574180508),,,,,,
19036,IO-Group.site,700,2025-12-21,2025-12-21 00:13,8,Afternic,.site,Facebook (https://www.facebook.com/photo/?fbid=122159352092868448&set=pcb.2178109396050447),,,Yes,,,
19035,WeAreGlowing.com,"1,058",2025-12-21,2025-12-21 00:12,12,Spaceship,.com,Twitter (https://x.com/DanielRedesigns/status/2002939402230939782),,,,,,
19034,MidwayAirportParking.com,"1,000",2025-12-21,2025-12-21 00:11,20,Afternic,.com,Twitter (https://x.com/DanielRedesigns/status/2002939402230939782),,,,,,
19033,FanaticsMarket.com,"1,499",2025-12-21,2025-12-21 00:10,14,Afternic,.com,Twitter (https://x.com/DanielRedesigns/status/2002939402230939782),,,,,,
19032,GrowWithUs.com,"27,500",2025-12-21,2025-12-21 00:09,10,Afternic,.com,Twitter (https://x.com/datacubecom/status/2002884924014305316),,,,,,
19031,Fapdo.com,199,2025-12-21,2025-12-21 00:08,5,Afternic,.com,Twitter (https://x.com/DomainNamescape/status/2002880852712378673),,,,,,
19030,AfricanGPT.com,100,2025-12-21,2025-12-21 00:07,10,Afternic,.com,Twitter (https://x.com/NameHubs/status/2002782126689947797),,,,,,
19029,Vault-Pro.com,100,2025-12-21,2025-12-21 00:06,9,Afternic,.com,Twitter (https://x.com/NameHubs/status/2002781916215615774),,,Yes,,,In Development
19028,Ai-Vision.net,100,2025-12-21,2025-12-21 00:05,9,Afternic,.net,Twitter (https://x.com/NameHubs/status/2002781730600882283),,,Yes,,,
19027,Lumo.app,"5,899",2025-12-21,2025-12-21 00:04,4,Spaceship,.app,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9524795),,,,,,
19026,Geopatriation.com,495,2025-12-21,2025-12-21 00:03,13,Afternic,.com,Twitter (https://x.com/NameGrad_/status/2002759116801126871),,,,,,
19025,Planum.io,500,2025-12-21,2025-12-21 00:02,6,Afternic,.io,Twitter (https://x.com/Domains516390/status/2002757622622302240),,Yes,,,,Developed
19024,ChicagoUpholstery.com,"1,595",2025-12-21,2025-12-21 00:01,17,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/post-9524758),,,,,Geo,
19023,Qurrent.com,"5,000",2025-12-20,2025-12-20 00:17,7,Spaceship,.com,Twitter (https://x.com/marsnic123/status/2002669262658535740),,,,,,
19022,SuperSDK.com,"2,000",2025-12-20,2025-12-20 00:16,8,Spaceship,.com,Twitter (https://x.com/marsnic123/status/2002669262658535740),,,,,,
19021,EconoSky.com,47,2025-12-20,2025-12-20 00:15,8,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9524342),,,,,,
19020,SaveVentures.com,"2,499",2025-12-20,2025-12-20 00:14,12,Afternic,.com,Twitter (https://x.com/MexicanGreek/status/2002532351822237789),,Yes,,,,
19019,C3.co.za,"1,300",2025-12-20,2025-12-20 00:13,2,Afternic,.co.za,Twitter (https://x.com/Karakehayov/status/2002445870168777202),,,,,,
19018,Indy.one,"1,850",2025-12-20,2025-12-20 00:12,4,Afternic,.one,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9524203),,,,,,
19017,AlphaPlatform.com,"9,999",2025-12-20,2025-12-20 00:11,13,Afternic,.com,Twitter (https://x.com/QualityNames_/status/2002399241163927782),,,,,,
19016,Govt.com,"60,000",2025-12-20,2025-12-20 00:10,4,Afternic,.com,Twitter (https://x.com/domainnamecom/status/2002398175399727241),,,,,,
19015,LydaLawFirm.com,"1,500",2025-12-20,2025-12-20 00:09,11,Afternic,.com,Twitter (https://x.com/Mr_Zero_____/status/2002379586714181820),,,,,,
19014,ScholarshipsPortal.com,400,2025-12-20,2025-12-20 00:08,18,Sedo,.com,Twitter (https://x.com/RskRk1/status/2002312086555177203),,,,,,
19013,HMHomeServices.com,199,2025-12-20,2025-12-20 00:07,14,Afternic,.com,Facebook (https://www.facebook.com/photo?fbid=2304847233328859&set=pcb.2176944799500240),,,,,,
19012,CherryHillFlowers.com,75,2025-12-20,2025-12-20 00:06,17,Afternic,.com,Facebook (https://www.facebook.com/photo?fbid=1923642695162529&set=pcb.2175725862955467),,,,,,
19011,MadinaKitchens.com,225,2025-12-20,2025-12-20 00:04,14,Afternic,.com,Facebook (https://www.facebook.com/photo/?fbid=1923642658495866&set=pcb.2175725862955467),,,,,Geo,
19010,Imad.me,200,2025-12-20,2025-12-20 00:03,4,Afternic,.me,Facebook (https://www.facebook.com/photo?fbid=2971963216338612&set=gm.2177198656141521&idorvanity=193798977814842),,,,,,
19009,RapidaPay.com,400,2025-12-20,2025-12-20 00:02,9,Afternic,.com,Facebook (https://www.facebook.com/photo/?fbid=25226577973689393&set=gm.2177233806138006&idorvanity=193798977814842),,,,,,
19008,BookOnyx.com,100,2025-12-20,2025-12-20 00:01,8,Afternic,.com,Facebook (https://www.facebook.com/photo/?fbid=801976979542817&set=gm.2177386172789436&idorvanity=193798977814842),,,,,,
19007,Chrysalis.io,"12,000",2025-12-19,2025-12-19 00:28,9,Afternic,.io,Twitter (https://x.com/domainpro/status/2002220429017297363),,,,,,
19006,ProductCupid.com,500,2025-12-19,2025-12-19 00:27,12,Afternic,.com,Twitter (https://x.com/NamendoCom/status/2002199165825097960),,,,,,
19005,BayBrick.com,"14,888",2025-12-19,2025-12-19 00:26,10,DomainMarket,.com,Twitter (https://x.com/mikemanndotcom/status/2002133660464787774),,,,,,
19004,SmithSolar.com,"24,888",2025-12-19,2025-12-19 00:25,10,DomainMarket,.com,Twitter (https://x.com/mikemanndotcom/status/2002133660464787774),,,,,,
19003,Redefy.com,"24,995",2025-12-19,2025-12-19 00:24,6,Afternic,.com,Twitter (https://x.com/synozeer/status/2002125129669882266),,Yes,,,,
19002,AiQuartier.com,"4,950",2025-12-19,2025-12-19 00:23,10,Afternic,.com,Twitter (https://x.com/domainship/status/2002070616615366806),,,,,,
19001,AiToon.com,"6,980",2025-12-19,2025-12-19 00:22,6,Afternic,.com,Twitter (https://x.com/domainship/status/2002070616615366806),,,,,,
19000,Orc.co.uk,"3,500",2025-12-19,2025-12-19 00:21,3,Afternic,.co.uk,Twitter (https://x.com/Karakehayov/status/2002068410444677459),,Yes,,,,
18999,LoneStar.bet,"80,000",2025-12-19,2025-12-19 00:20,8,Afternic,.bet,Twitter (https://x.com/loganflatt/status/2002043578483179878),,,,,,
18998,FootballStake.com,500,2025-12-19,2025-12-19 00:19,13,Afternic,.com,Twitter (https://x.com/CindiKit/status/2002043463844393244),,,,,,
18997,PerfectFit.co.za,600,2025-12-19,2025-12-19 00:18,10,Afternic,.co.za,Twitter (https://x.com/Karakehayov/status/2002037456263065889),,,,,,
18996,RWA.exchange,"135,000",2025-12-19,2025-12-19 00:17,3,Spaceship,.exchange,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9523574),,,,,,
18995,AutomateMessaging.com,99,2025-12-19,2025-12-19 00:16,17,Afternic,.com,Twitter (https://x.com/OptimalDomain/status/2002022477229109429),,,,,,
18994,Hekate.org,"1,100",2025-12-19,2025-12-19 00:15,6,Spaceship,.org,Twitter (https://x.com/Leo_Golan/status/2002019079561896145),,,,,,
18993,PayLink.io,"9,999",2025-12-19,2025-12-19 00:14,7,Afternic,.io,Twitter (https://x.com/Karakehayov/status/2002016966127521932),,,,,,
18992,AirSec.net,106,2025-12-19,2025-12-19 00:13,6,Spaceship,.com,Twitter (https://x.com/NameHubs/status/2002015536130244623),,,,,,
18991,xCigars.com,"5,500",2025-12-19,2025-12-19 00:12,7,Afternic,.com,Twitter (https://x.com/justdropped/status/2001991126236967060),,,,,,
18990,TheBribe.com,"2,888",2025-12-19,2025-12-19 00:11,8,Afternic,.com,Twitter (https://x.com/SearchbayHQ/status/2001952407350354390),,Yes,,,,
18989,HerHop.com,500,2025-12-19,2025-12-19 00:10,6,Afternic,.com,Twitter (https://x.com/Domains516390/status/2001832314310136067),,,,,,
18988,AudioEnhancer.com,"1,500",2025-12-19,2025-12-19 00:09,13,Unknown,.com,Twitter (https://x.com/wbetiago/status/2001719199128006685),,,,,,
18987,RGLN.com,"10,000",2025-12-19,2025-12-19 00:08,4,Afternic,.com,Twitter (https://x.com/TonyNames/status/2001704555361468722),,,,,,
18986,AiSorcerer.com,100,2025-12-19,2025-12-19 00:07,10,Afternic,.com,Twitter (https://x.com/OptimalDomain/status/2001420780102426628),,,,,,
18985,Odzera.com,155,2025-12-19,2025-12-19 00:06,6,Afternic,.com,Facebook (https://www.facebook.com/photo?fbid=2356824944779940&set=pcb.2176678369526883),,,,,,
18984,ItBeginsHere.com,"4,888",2025-12-19,2025-12-19 00:05,12,Afternic,.com,Twitter (https://x.com/DomainDracula/status/2001948452243341581),,,,,,
18983,BlackLine.ai,"50,000",2025-12-19,2025-12-19 00:04,9,Afternic,.com,Twitter (https://x.com/jpDotAi/status/2001934433209987239),,Yes,,,,
18982,UpgradeQ.com,"1,000",2025-12-19,2025-12-19 00:03,8,Spaceship,.com,Twitter (https://x.com/DomainJames/status/2001927989542744260),,,,,,
18981,Zenbu.xyz,798,2025-12-19,2025-12-19 00:02,5,Afternic,.xyz,Twitter (https://x.com/VinothAyyavu/status/2001907954258415888),,,,,,
18980,RocClub.com,"1,988",2025-12-19,2025-12-19 00:01,7,Afternic,.com,Twitter (https://x.com/VinothAyyavu/status/2001907181164335221),,,,,,
18979,BangkokRooftop.com,450,2025-12-18,2025-12-18 00:12,14,Afternic,.com,Twitter (https://x.com/Ahmed04274/status/2001806893040439330),,,,,,
18978,Zophea.com,"3,750",2025-12-18,2025-12-18 00:11,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9523104),,Yes,,,,
18977,Xonoda.com,25,2025-12-18,2025-12-18 00:10,6,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9523041),,,,,,
18976,ProgressFrame.com,199,2025-12-18,2025-12-18 00:09,13,Spaceship,.com,Twitter (https://x.com/MazenMo66/status/2001705169508311389),,,,,,
18975,Koda.me,"3,000",2025-12-18,2025-12-18 00:08,4,Afternic,.me,Twitter (https://x.com/fivedotbest/status/2001692950636736681),,,,,,
18974,Capio.ai,"49,980",2025-12-18,2025-12-18 00:07,5,Atom,.ai,Twitter (https://x.com/domain/status/2001673150246117400),,,,,,
18973,nPlus1.dev,800,2025-12-18,2025-12-18 00:06,6,Afternic,.dev,Twitter (https://x.com/Karakehayov/status/2001639584845930898),,,,Yes,,
18972,Zen-Online.com,100,2025-12-18,2025-12-18 00:05,10,Spaceship,.com,Twitter (https://x.com/NameHubs/status/2001626602770436588),,,Yes,,,
18971,FrontCloud.com,"6,440",2025-12-18,2025-12-18 00:04,10,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9522782),,Yes,,,,
18970,Sofa.express,"2,000",2025-12-18,2025-12-18 00:03,4,Atom,.express,Twitter (https://x.com/Cozydomainer/status/2001571180302807063),,,,,,
18969,DockChain.com,"2,904",2025-12-18,2025-12-18 00:02,9,Atom,.com,Twitter (https://x.com/brandvalley/status/2001566698890281382),,,,,,
18968,InnerLoopAi.com,"1,950",2025-12-18,2025-12-18 00:01,11,Atom,.com,Twitter (https://x.com/cristianbluX/status/2001560536656253262),,,,,,
18967,IP.vc,"5,000",2025-12-17,2025-12-17 00:25,2,Unknown,.vc,Twitter (https://x.com/TLDInvestors/status/2001440812089884778),,,,,,
18966,ApolloAcquisition.com,100,2025-12-17,2025-12-17 00:24,17,Afternic,.com,Facebook (https://www.facebook.com/photo?fbid=842308558783927&set=gm.2175648929629827&idorvanity=193798977814842),,,,,,
18965,Aqua-Resort.com,"1,000",2025-12-17,2025-12-17 00:23,11,Afternic,.com,Twitter (https://x.com/DomainBuyNow/status/2001575695965987179),,,Yes,,,
18964,Pody.co.uk,700,2025-12-17,2025-12-17 00:22,4,Afternic,.co.uk,Twitter (https://x.com/Karakehayov/status/2001458177959723352),,,,,,
18963,BiomedicalWellness.com,"3,995",2025-12-17,2025-12-17 00:21,18,Afternic,.com,Twitter (https://x.com/domainpro/status/2001428078094954685),,,,,,
18962,LegacyReserve.com,"7,999",2025-12-17,2025-12-17 00:20,13,DomainMarket,.com,Twitter (https://x.com/mikemanndotcom/status/2001422730164306360),,,,,,
18961,Youth.life,995,2025-12-17,2025-12-17 00:19,5,Afternic,.life,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9522516),,,,,,
18960,Spiritfully.com,"2,750",2025-12-17,2025-12-17 00:18,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1333#post-9522474),,,,,,
18959,YourMaths.com,650,2025-12-17,2025-12-17 00:17,9,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1332#post-9522431),,,,,,
18958,Vyala.com,499,2025-12-17,2025-12-17 00:16,5,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-1332#post-9522431),,,,,,
18957,BrainCareScore.com,"2,956",2025-12-17,2025-12-17 00:15,14,Afternic,.com,Twitter (https://x.com/Aaron_Sanders/status/2001334003983663284),,,,,,
18956,TheDelfino.com,"2,995",2025-12-17,2025-12-17 00:14,10,Unknown,.com,Twitter (https://x.com/domainpro/status/2001329061101289895),,,,,,
